transactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,BranchID,Description,TransactionDate,,
3034615,200189,200395,4,2396.27,5,Transaction 34615,5/14/23 7:00 PM,,5/14/23 7:00 PM
3011607,201283,200946,1,3690.27,9,Transaction 11607,9/18/23 1:00 PM,,9/18/23 1:00 PM
3005049,200435,200083,2,1073.68,38,Transaction 5049,2/11/23 4:00 PM,,2/11/23 4:00 PM
3020977,200810,201532,1,4469.43,48,Transaction 20977,3/11/21 10:00 PM,,3/11/21 10:00 PM
3024712,200365,201510,1,1927.42,47,Transaction 24712,9/10/22 8:00 AM,,9/10/22 8:00 AM
3016603,200923,200947,1,4577.46,15,Transaction 16603,9/21/20 5:00 AM,,9/21/20 5:00 AM
3003959,200877,201050,3,4522.68,47,Transaction 3959,9/23/21 9:00 AM,,9/23/21 9:00 AM
3048558,201483,200790,3,2848.32,44,Transaction 48558,10/3/20 10:00 AM,,10/3/20 10:00 AM
3032548,200735,200554,1,793.71,9,Transaction 32548,11/9/21 4:00 PM,,11/9/21 4:00 PM
3040194,201202,200411,3,893.86,33,Transaction 40194,12/16/22 4:00 PM,,12/16/22 4:00 PM
3044942,200001,200283,2,3905.67,17,Transaction 44942,3/8/23 9:00 AM,,3/8/23 9:00 AM
3004170,200055,200340,1,1790.09,37,Transaction 4170,5/18/21 5:00 AM,,5/18/21 5:00 AM
3028452,200310,201252,1,4415.98,34,Transaction 28452,8/3/23 8:00 PM,,8/3/23 8:00 PM
3017524,201519,200396,2,2113.28,37,Transaction 17524,1/21/21 8:00 PM,,1/21/21 8:00 PM
3027665,201348,201411,3,1411.74,38,Transaction 27665,8/3/23 6:00 AM,,8/3/23 6:00 AM
3012114,201407,200622,2,3218.54,4,Transaction 12114,7/17/21 11:00 PM,,7/17/21 11:00 PM
3033681,200519,201618,1,3456.88,1,Transaction 33681,4/10/21 11:00 AM,,4/10/21 11:00 AM
3027504,201463,201577,1,1712.08,38,Transaction 27504,2/19/22 10:00 PM,,2/19/22 10:00 PM
3040302,200796,201186,2,1874.45,31,Transaction 40302,12/4/23 7:00 PM,,12/4/23 7:00 PM
3028773,201435,201558,3,2939.9,41,Transaction 28773,6/30/20 11:00 PM,,6/30/20 11:00 PM
3038009,200105,200666,1,2589.41,17,Transaction 38009,1/11/22 5:00 AM,,1/11/22 5:00 AM
3047205,200572,201479,1,2606.88,37,Transaction 47205,2/22/23 6:00 AM,,2/22/23 6:00 AM
3019275,200616,200905,3,2699.01,7,Transaction 19275,5/13/23 4:00 PM,,5/13/23 4:00 PM
3012586,200679,200101,1,297.62,6,Transaction 12586,3/7/21 10:00 PM,,3/7/21 10:00 PM
3002129,200980,201594,2,4107.01,4,Transaction 2129,1/21/21 1:00 AM,,1/21/21 1:00 AM
3003471,201469,200450,3,3022.75,50,Transaction 3471,9/26/22 9:00 PM,,9/26/22 9:00 PM
3024033,201376,201020,3,3632.29,7,Transaction 24033,2/26/23 8:00 PM,,2/26/23 8:00 PM
3028556,201608,200872,2,2999.3,29,Transaction 28556,3/26/21 6:00 PM,,3/26/21 6:00 PM
3036419,200387,201438,2,973.53,13,Transaction 36419,6/8/26 3:01 PM,,6/8/26 3:01 PM
3036384,200523,201351,2,4941.92,41,Transaction 36384,11/30/25 3:01 PM,,11/30/25 3:01 PM
3014445,201132,200302,2,3841.04,36,Transaction 14445,11/12/22 10:00 PM,,11/12/22 10:00 PM
3043819,201596,201423,1,2528.65,24,Transaction 43819,5/19/20 1:00 AM,,5/19/20 1:00 AM
3049449,200742,200005,1,264.32,30,Transaction 49449,6/25/21 4:00 PM,,6/25/21 4:00 PM
3018444,200605,200459,1,178.71,32,Transaction 18444,5/4/23 4:00 AM,,5/4/23 4:00 AM
3014790,200209,201093,1,2979.33,14,Transaction 14790,7/28/21 1:00 PM,,7/28/21 1:00 PM
3041828,201437,200468,2,1139.14,44,Transaction 41828,10/25/23 5:00 AM,,10/25/23 5:00 AM
3008200,200716,201295,1,4103.81,26,Transaction 8200,10/25/23 5:00 AM,,10/25/23 5:00 AM
3025904,200614,200470,3,2825.93,12,Transaction 25904,2/18/21 4:00 AM,,2/18/21 4:00 AM
3035596,200651,201413,2,4586.11,49,Transaction 35596,1/12/22 7:00 PM,,1/12/22 7:00 PM
3012271,200448,200896,2,4136.29,16,Transaction 12271,11/26/22 2:00 PM,,11/26/22 2:00 PM
3021873,200354,200470,2,4165.12,30,Transaction 21873,11/8/23 5:00 PM,,11/8/23 5:00 PM
3029658,201317,200387,1,3612.41,24,Transaction 29658,4/10/23 3:00 AM,,4/10/23 3:00 AM
3011786,200648,200508,2,2207.01,1,Transaction 11786,6/22/23 6:00 PM,,6/22/23 6:00 PM
3006554,201051,200953,1,4305.08,13,Transaction 6554,10/12/22 4:00 AM,,10/12/22 4:00 AM
3044464,200777,200353,1,2196.79,44,Transaction 44464,11/13/22 2:00 PM,,11/13/22 2:00 PM
3023443,201384,200369,4,772.1,7,Transaction 23443,1/10/23 12:00 PM,,1/10/23 12:00 PM
3025291,200397,200943,2,4392.58,11,Transaction 25291,3/16/20 6:00 AM,,3/16/20 6:00 AM
3015921,200817,200604,3,4922.94,44,Transaction 15921,12/17/20 11:00 PM,,12/17/20 11:00 PM
3048546,200538,200969,1,101.7,13,Transaction 48546,1/17/21 4:00 AM,,1/17/21 4:00 AM
3031317,201183,200801,1,4146.06,49,Transaction 31317,8/20/23 6:00 AM,,8/20/23 6:00 AM
3046287,200227,201303,2,4884.74,24,Transaction 46287,7/12/21 8:00 AM,,7/12/21 8:00 AM
3037404,201051,200380,1,3702.59,35,Transaction 37404,4/15/21 12:00 PM,,4/15/21 12:00 PM
3034480,200772,201370,2,1593.93,43,Transaction 34480,8/20/20 11:00 PM,,8/20/20 11:00 PM
3033067,200730,200304,1,2910.76,9,Transaction 33067,10/8/20 6:00 AM,,10/8/20 6:00 AM
3019883,201112,200207,2,3980.58,19,Transaction 19883,8/20/23 8:00 PM,,8/20/23 8:00 PM
3018777,201577,200249,1,1943.18,2,Transaction 18777,7/10/22 2:00 PM,,7/10/22 2:00 PM
3039583,201119,201378,2,2720.94,15,Transaction 39583,4/3/20 11:00 PM,,4/3/20 11:00 PM
3020032,201110,200012,1,3254.77,23,Transaction 20032,4/19/20 11:00 AM,,4/19/20 11:00 AM
3016413,200867,201037,1,1036.28,29,Transaction 16413,2/19/22 4:00 PM,,2/19/22 4:00 PM
3019080,200063,201618,4,1720.39,7,Transaction 19080,1/30/20 1:00 AM,,1/30/20 1:00 AM
3035861,200302,201630,1,3199.41,28,Transaction 35861,10/11/22 6:00 PM,,10/11/22 6:00 PM
3030518,200895,200894,2,2469.45,27,Transaction 30518,11/27/22 12:00 AM,,11/27/22 12:00 AM
3036168,200762,200707,1,4667.42,37,Transaction 36168,1/10/22 10:00 AM,,1/10/22 10:00 AM
3013056,201439,201501,1,3722.61,43,Transaction 13056,10/7/21 4:00 AM,,10/7/21 4:00 AM
3026748,200000,200233,4,1887.64,1,Transaction 26748,4/1/20 3:00 AM,,4/1/20 3:00 AM
3033334,200081,201175,4,616.12,10,Transaction 33334,10/31/21 4:00 PM,,10/31/21 4:00 PM
3048625,200923,200105,2,4742.38,34,Transaction 48625,10/21/22 11:00 PM,,10/21/22 11:00 PM
3040586,200535,200301,3,4466.61,28,Transaction 40586,5/8/23 1:00 AM,,5/8/23 1:00 AM
3030941,200123,200466,2,4383.16,50,Transaction 30941,8/17/22 10:00 PM,,8/17/22 10:00 PM
3045691,200525,200265,2,2149.77,12,Transaction 45691,6/11/20 9:00 AM,,6/11/20 9:00 AM
3045208,201154,201437,2,4267.48,11,Transaction 45208,3/9/21 12:00 AM,,3/9/21 12:00 AM
3031283,200612,201537,3,1513.69,30,Transaction 31283,5/14/23 2:00 AM,,5/14/23 2:00 AM
3035844,200252,200888,1,3002.77,23,Transaction 35844,7/23/20 9:00 AM,,7/23/20 9:00 AM
3043697,200166,201065,4,337,34,Transaction 43697,11/26/23 7:00 PM,,11/26/23 7:00 PM
3000889,200679,201185,1,2182.23,23,Transaction 889,7/13/21 7:00 PM,,7/13/21 7:00 PM
3028627,200979,201203,1,1771.47,20,Transaction 28627,1/10/21 4:00 AM,,1/10/21 4:00 AM
3006626,200530,200859,2,1345.12,43,Transaction 6626,2/5/21 4:00 AM,,2/5/21 4:00 AM
3026446,200820,200252,3,3902.51,48,Transaction 26446,10/30/23 9:00 AM,,10/30/23 9:00 AM
3012547,200586,201376,1,2374.85,3,Transaction 12547,4/17/20 3:00 PM,,4/17/20 3:00 PM
3022476,200027,200986,1,1585.64,6,Transaction 22476,9/5/23 6:00 PM,,9/5/23 6:00 PM
3000572,201196,200535,1,1814.4,28,Transaction 572,2/24/22 10:00 PM,,2/24/22 10:00 PM
3016032,201089,200615,2,3387.95,21,Transaction 16032,3/11/20 4:00 PM,,3/11/20 4:00 PM
3032035,201499,200382,1,3317.6,12,Transaction 32035,6/13/20 2:00 PM,,6/13/20 2:00 PM
3016754,201411,200035,1,743.05,20,Transaction 16754,9/4/20 3:00 AM,,9/4/20 3:00 AM
3016519,201004,200949,3,2834.65,24,Transaction 16519,12/21/23 12:00 PM,,12/21/23 12:00 PM
3007721,200561,200037,1,260.97,14,Transaction 7721,11/21/21 8:00 AM,,11/21/21 8:00 AM
3046287,200227,201303,2,4884.74,24,Transaction 46287,7/12/21 8:00 AM,,7/12/21 8:00 AM
3003145,201435,201382,2,1422.53,1,Transaction 3145,9/6/20 4:00 PM,,9/6/20 4:00 PM
3001942,201390,201549,1,2306.26,25,Transaction 1942,2/7/23 1:00 PM,,2/7/23 1:00 PM
3046296,201208,201343,3,4912.61,31,Transaction 46296,11/22/23 3:00 PM,,11/22/23 3:00 PM
3027231,200035,200621,1,2620.51,33,Transaction 27231,1/27/20 1:00 PM,,1/27/20 1:00 PM
3024994,200699,200735,2,3760.49,10,Transaction 24994,3/25/20 11:00 AM,,3/25/20 11:00 AM
3035365,200526,201405,2,2347.12,15,Transaction 35365,3/19/22 8:00 PM,,3/19/22 8:00 PM
3013150,201300,201118,1,1128.47,46,Transaction 13150,5/25/22 2:00 AM,,5/25/22 2:00 AM
3046433,200315,200803,3,51.02,36,Transaction 46433,7/17/22 2:00 PM,,7/17/22 2:00 PM
3010239,200187,200619,3,306.99,48,Transaction 10239,1/28/20 1:00 AM,,1/28/20 1:00 AM
3045193,200042,200567,2,883.82,26,Transaction 45193,12/17/23 8:00 PM,,12/17/23 8:00 PM
3022389,201624,200567,3,2812.45,47,Transaction 22389,12/1/20 11:00 PM,,12/1/20 11:00 PM
3011604,200252,200048,4,4676.12,47,Transaction 11604,1/16/20 12:00 AM,,1/16/20 12:00 AM
3030354,200575,200224,2,188.04,25,Transaction 30354,2/27/23 5:00 PM,,2/27/23 5:00 PM
3028541,201145,200849,1,1710.83,49,Transaction 28541,2/18/23 11:00 AM,,2/18/23 11:00 AM
3019428,200464,200525,4,1226.23,3,Transaction 19428,1/7/22 7:00 PM,,1/7/22 7:00 PM
3042905,200302,200259,1,3049.15,45,Transaction 42905,6/1/23 4:00 AM,,6/1/23 4:00 AM
3047318,200972,201090,2,1079.2,6,Transaction 47318,8/27/20 5:00 AM,,8/27/20 5:00 AM
3028110,201343,201441,1,3113.55,24,Transaction 28110,1/5/23 9:00 PM,,1/5/23 9:00 PM
3029174,201060,200448,2,3141.34,43,Transaction 29174,1/27/23 8:00 AM,,1/27/23 8:00 AM
3048324,201100,201644,2,3545.16,15,Transaction 48324,7/30/22 11:00 PM,,7/30/22 11:00 PM
3030478,200566,201162,1,1399.44,44,Transaction 30478,1/1/23 3:00 AM,,1/1/23 3:00 AM
3013110,200936,200637,2,4907.16,49,Transaction 13110,1/14/21 5:00 AM,,1/14/21 5:00 AM
3033611,200470,200949,1,172.99,33,Transaction 33611,11/10/23 3:00 PM,,11/10/23 3:00 PM
3009223,201295,201074,2,3752.79,9,Transaction 9223,3/5/21 7:00 AM,,3/5/21 7:00 AM
3020907,201399,200340,2,3291.98,10,Transaction 20907,11/24/23 3:00 PM,,11/24/23 3:00 PM
3025224,200334,201588,2,2570.4,9,Transaction 25224,4/2/20 12:00 PM,,4/2/20 12:00 PM
3005534,200653,200155,2,416.61,42,Transaction 5534,1/20/22 9:00 PM,,1/20/22 9:00 PM
3045651,200267,201537,1,720.16,10,Transaction 45651,9/12/23 3:00 AM,,9/12/23 3:00 AM
3019968,200305,200714,2,4947.11,16,Transaction 19968,11/1/23 12:00 PM,,11/1/23 12:00 PM
3008174,200521,201009,3,3025.6,18,Transaction 8174,12/13/22 12:00 AM,,12/13/22 12:00 AM
3017294,200885,201481,4,4545.18,45,Transaction 17294,4/13/22 8:00 AM,,4/13/22 8:00 AM
3035815,200257,200077,2,2566.28,3,Transaction 35815,10/23/21 9:00 PM,,10/23/21 9:00 PM
3043630,200001,201303,2,604.14,37,Transaction 43630,2/23/23 2:00 PM,,2/23/23 2:00 PM
3035140,200227,200059,1,1880.36,34,Transaction 35140,2/6/23 5:00 AM,,2/6/23 5:00 AM
3034112,200584,200609,1,3379.37,15,Transaction 34112,9/7/22 2:00 AM,,9/7/22 2:00 AM
3030671,200996,201456,1,3499.42,7,Transaction 30671,6/27/23 7:00 PM,,6/27/23 7:00 PM
3022553,200796,200662,2,755.94,19,Transaction 22553,1/6/20 7:00 AM,,1/6/20 7:00 AM
3034208,200172,200683,1,3520.92,11,Transaction 34208,12/30/20 8:00 AM,,12/30/20 8:00 AM
3022915,200299,201293,1,1943.39,14,Transaction 22915,8/20/23 7:00 PM,,8/20/23 7:00 PM
3033230,200934,200373,3,2205.5,11,Transaction 33230,9/27/22 9:00 AM,,9/27/22 9:00 AM
3017250,201525,200735,4,378.94,8,Transaction 17250,4/22/20 2:00 PM,,4/22/20 2:00 PM
3027802,200050,200967,1,491.66,29,Transaction 27802,10/18/21 12:00 AM,,10/18/21 12:00 AM
3004089,201404,200004,1,4589.5,29,Transaction 4089,6/3/22 9:00 AM,,6/3/22 9:00 AM
3038287,201518,200706,1,781.7,9,Transaction 38287,5/18/21 2:00 AM,,5/18/21 2:00 AM
3018163,201059,200906,3,884.96,32,Transaction 18163,1/20/23 11:00 AM,,1/20/23 11:00 AM
3041148,200883,200430,2,861.83,29,Transaction 41148,3/25/22 4:00 AM,,3/25/22 4:00 AM
3006005,201644,201093,1,1112.54,13,Transaction 6005,9/15/22 11:00 PM,,9/15/22 11:00 PM
3005409,201638,200786,4,2800.95,9,Transaction 5409,2/5/23 8:00 AM,,2/5/23 8:00 AM
3016144,200053,201180,2,740.96,36,Transaction 16144,4/11/20 8:00 PM,,4/11/20 8:00 PM
3049013,200771,201610,4,3938.62,14,Transaction 49013,5/9/21 3:00 AM,,5/9/21 3:00 AM
3028601,200430,201265,4,3948.35,3,Transaction 28601,9/25/21 5:00 PM,,9/25/21 5:00 PM
3036626,201032,200955,3,974.18,41,Transaction 36626,4/13/22 3:00 AM,,4/13/22 3:00 AM
3000777,200288,201199,4,2337.66,18,Transaction 777,2/3/20 11:00 AM,,2/3/20 11:00 AM
3010846,200020,200472,2,3127.31,25,Transaction 10846,9/8/22 12:00 PM,,9/8/22 12:00 PM
3033320,201525,200297,1,1787.74,27,Transaction 33320,5/20/22 10:00 AM,,5/20/22 10:00 AM
3028061,201027,201079,3,3748.92,34,Transaction 28061,1/4/21 9:00 AM,,1/4/21 9:00 AM
3011090,200226,200671,3,4552.55,45,Transaction 11090,7/20/22 9:00 PM,,7/20/22 9:00 PM
3048603,200195,200938,1,3895.4,7,Transaction 48603,1/23/20 9:00 PM,,1/23/20 9:00 PM
3030987,201242,200493,4,3835.92,36,Transaction 30987,9/11/21 1:00 PM,,9/11/21 1:00 PM
3014504,200257,201424,2,3112.71,8,Transaction 14504,9/9/25 3:01 PM,,9/9/25 3:01 PM
3011589,200757,200042,3,2032.19,6,Transaction 11589,11/11/20 11:00 AM,,11/11/20 11:00 AM
3041288,200097,201243,1,1410.35,24,Transaction 41288,7/20/23 3:00 PM,,7/20/23 3:00 PM
3028109,201534,200152,3,3955.45,29,Transaction 28109,7/20/23 3:00 PM,,7/20/23 3:00 PM
3007888,200802,201225,1,4141.31,39,Transaction 7888,7/2/23 8:00 AM,,7/2/23 8:00 AM
3024957,200154,200109,1,934.3,36,Transaction 24957,3/5/23 10:00 PM,,3/5/23 10:00 PM
3027354,201346,201472,2,2244.73,10,Transaction 27354,7/31/22 5:00 AM,,7/31/22 5:00 AM
3011119,200151,200636,4,3405.73,38,Transaction 11119,8/19/22 6:00 PM,,8/19/22 6:00 PM
3024567,200904,201219,3,2002.01,41,Transaction 24567,10/1/20 2:00 AM,,10/1/20 2:00 AM
3012451,201097,201624,3,4485.88,9,Transaction 12451,11/21/22 2:00 AM,,11/21/22 2:00 AM
3006458,200615,201265,3,4918.57,47,Transaction 6458,11/18/23 7:00 AM,,11/18/23 7:00 AM
3041926,201475,200832,2,4377.78,8,Transaction 41926,4/27/23 3:00 AM,,4/27/23 3:00 AM
3000824,201275,200816,2,190.59,49,Transaction 824,3/25/23 12:00 PM,,3/25/23 12:00 PM
3004824,200859,201605,3,545.42,29,Transaction 4824,7/2/23 3:00 PM,,7/2/23 3:00 PM
3028923,200859,200011,3,4694.88,27,Transaction 28923,2/16/22 7:00 AM,,2/16/22 7:00 AM
3004835,201542,201108,1,3811.52,44,Transaction 4835,8/14/21 2:00 AM,,8/14/21 2:00 AM
3026494,201088,201058,2,22.53,40,Transaction 26494,7/16/21 8:00 PM,,7/16/21 8:00 PM
3000813,200939,200424,3,3449.45,17,Transaction 813,1/29/26 3:01 PM,,1/29/26 3:01 PM
3005308,201330,200093,3,4185.76,10,Transaction 5308,10/20/22 3:00 PM,,10/20/22 3:00 PM
3006694,201611,200771,1,2413.27,27,Transaction 6694,7/16/21 12:00 AM,,7/16/21 12:00 AM
3030299,201612,201585,3,218.78,36,Transaction 30299,4/9/22 8:00 AM,,4/9/22 8:00 AM
3003972,200212,200200,1,178.83,32,Transaction 3972,6/29/21 6:00 PM,,6/29/21 6:00 PM
3047064,200510,200679,4,1088.14,45,Transaction 47064,1/23/21 10:00 AM,,1/23/21 10:00 AM
3002744,200683,200228,3,3304.08,37,Transaction 2744,11/25/20 4:00 PM,,11/25/20 4:00 PM
3044450,201450,200105,3,2527.38,6,Transaction 44450,7/25/26 3:01 PM,,7/25/26 3:01 PM
3039062,200980,200374,3,1558.75,46,Transaction 39062,11/30/20 12:00 PM,,11/30/20 12:00 PM
3038192,200633,201061,3,4675.39,23,Transaction 38192,8/14/21 9:00 AM,,8/14/21 9:00 AM
3030380,201030,200321,1,4507.01,35,Transaction 30380,2/11/21 5:00 AM,,2/11/21 5:00 AM
3046038,201338,201571,1,4310.24,12,Transaction 46038,12/15/22 10:00 AM,,12/15/22 10:00 AM
3049433,201451,200172,2,1224,19,Transaction 49433,3/29/23 10:00 PM,,3/29/23 10:00 PM
3003628,200035,200541,2,1779.14,44,Transaction 3628,7/16/22 6:00 PM,,7/16/22 6:00 PM
3029971,200460,200144,4,722.2,17,Transaction 29971,11/20/22 10:00 PM,,11/20/22 10:00 PM
3026054,200445,200735,2,1203.9,2,Transaction 26054,3/31/23 3:00 PM,,3/31/23 3:00 PM
3014007,200100,200419,2,3919.9,1,Transaction 14007,11/2/23 10:00 PM,,11/2/23 10:00 PM
3015224,200310,200765,1,1803.08,10,Transaction 15224,5/7/22 1:00 AM,,5/7/22 1:00 AM
3037396,200373,201195,2,1797.08,47,Transaction 37396,11/26/22 2:00 PM,,11/26/22 2:00 PM
3041516,200425,201370,2,2511.75,29,Transaction 41516,10/29/23 5:00 AM,,10/29/23 5:00 AM
3006103,200172,200884,1,2028.37,22,Transaction 6103,6/16/23 8:00 PM,,6/16/23 8:00 PM
3003362,200396,200319,3,3674.94,21,Transaction 3362,11/22/23 12:00 AM,,11/22/23 12:00 AM
3044100,200244,201154,1,3370.94,10,Transaction 44100,4/10/21 11:00 PM,,4/10/21 11:00 PM
3025268,201022,201048,3,863.99,29,Transaction 25268,1/5/23 9:00 PM,,1/5/23 9:00 PM
3023619,200356,200809,1,1872.42,12,Transaction 23619,9/6/23 4:00 PM,,9/6/23 4:00 PM
3015788,201001,201031,2,2241.01,32,Transaction 15788,3/28/22 11:00 AM,,3/28/22 11:00 AM
3026147,200068,200131,1,3550.31,47,Transaction 26147,3/25/21 8:00 PM,,3/25/21 8:00 PM
3046332,200564,201285,1,3094.3,18,Transaction 46332,8/5/23 8:00 AM,,8/5/23 8:00 AM
3046155,200801,200726,1,2478.35,49,Transaction 46155,7/28/20 7:00 AM,,7/28/20 7:00 AM
3012376,201396,200116,2,3616.38,22,Transaction 12376,11/2/23 5:00 PM,,11/2/23 5:00 PM
3039034,200785,201436,1,1345.63,44,Transaction 39034,4/5/22 11:00 PM,,4/5/22 11:00 PM
3019983,200125,200525,2,355.58,19,Transaction 19983,3/1/20 7:00 AM,,3/1/20 7:00 AM
3028353,200636,200489,3,1071.21,13,Transaction 28353,1/21/23 2:00 AM,,1/21/23 2:00 AM
3009212,200871,200938,2,2484.97,34,Transaction 9212,9/13/23 6:00 PM,,9/13/23 6:00 PM
3019508,200693,200592,3,1972,24,Transaction 19508,7/29/21 2:00 PM,,7/29/21 2:00 PM
3048596,200646,201225,2,1055.65,47,Transaction 48596,9/8/20 11:00 AM,,9/8/20 11:00 AM
3012081,200963,200794,3,762.41,40,Transaction 12081,3/13/20 2:00 PM,,3/13/20 2:00 PM
3007311,200382,200472,3,3579.83,20,Transaction 7311,7/6/21 12:00 PM,,7/6/21 12:00 PM
3020234,200789,201486,3,7.59,22,Transaction 20234,10/25/21 12:00 PM,,10/25/21 12:00 PM
3022668,200742,200430,4,2660.1,47,Transaction 22668,2/15/22 1:00 AM,,2/15/22 1:00 AM
3008537,200277,201439,1,1406.3,34,Transaction 8537,10/27/22 4:00 PM,,10/27/22 4:00 PM
3038080,200864,200707,2,2731.45,45,Transaction 38080,5/7/21 9:00 PM,,5/7/21 9:00 PM
3024271,200561,201567,3,4435.23,32,Transaction 24271,1/5/22 9:00 AM,,1/5/22 9:00 AM
3044339,200319,201364,1,74.63,36,Transaction 44339,3/19/21 1:00 AM,,3/19/21 1:00 AM
3002247,200679,200629,2,2742.23,1,Transaction 2247,10/10/25 3:01 PM,,10/10/25 3:01 PM
3026055,201200,200048,2,1080.35,1,Transaction 26055,3/6/21 12:00 PM,,3/6/21 12:00 PM
3037895,200115,201172,1,2209.23,4,TransaAtion 37895,11/23/23 7:00 AM,,11/23/23 7:00 AM
3044786,201259,201049,3,4885.86,15,Transaction 44786,2/19/23 10:00 PM,,2/19/23 10:00 PM
3014354,201322,200278,2,4611.48,6,Transaction 14354,9/14/21 12:00 AM,,9/14/21 12:00 AM
3029838,201312,200745,3,3671.64,9,Transaction 29838,5/30/23 9:00 AM,,5/30/23 9:00 AM
3045045,200703,200224,1,2411.93,35,Transaction 45045,2/9/22 8:00 AM,,2/9/22 8:00 AM
3024565,200336,200232,1,2453.4,12,Transaction 24565,10/17/21 2:00 PM,,10/17/21 2:00 PM
3038771,200833,201141,3,2433.32,29,Transaction 38771,7/24/21 6:00 AM,,7/24/21 6:00 AM
3045187,201176,200142,1,2597.18,48,Transaction 45187,1/22/21 9:00 PM,,1/22/21 9:00 PM
3006759,201607,200410,3,1973.7,2,Transaction 6759,12/15/20 2:00 AM,,12/15/20 2:00 AM
3013239,201509,201068,2,2285.3,46,Transaction 13239,12/15/20 2:00 AM,,12/15/20 2:00 AM
3024968,201126,201471,2,3417.28,27,Transaction 24968,8/26/21 9:00 AM,,8/26/21 9:00 AM
3014149,200618,200259,2,1944.64,39,Transaction 14149,3/5/21 1:00 PM,,3/5/21 1:00 PM
3017364,200451,201316,3,2440.26,15,Transaction 17364,9/20/21 3:00 AM,,9/20/21 3:00 AM
3042369,200687,200780,2,4075.48,12,Transaction 42369,9/14/22 11:00 PM,,9/14/22 11:00 PM
3002187,200536,200166,1,2167.38,24,Transaction 2187,12/1/20 11:00 PM,,12/1/20 11:00 PM
3008032,200087,200972,4,463.38,25,Transaction 8032,6/1/22 12:00 PM,,6/1/22 12:00 PM
3049336,200139,201044,1,4324.06,24,Transaction 49336,10/19/23 10:00 AM,,10/19/23 10:00 AM
3016626,200538,200213,1,4798.53,42,Transaction 16626,6/4/21 1:00 AM,,6/4/21 1:00 AM
3030935,200875,200025,1,553.68,42,Transaction 30935,4/18/23 9:00 PM,,4/18/23 9:00 PM
3005465,201406,201067,3,2256.69,31,Transaction 5465,9/19/23 8:00 PM,,9/19/23 8:00 PM
3026023,200496,201025,3,1580.44,29,Transaction 26023,12/16/20 8:00 AM,,12/16/20 8:00 AM
3008888,200265,200308,2,1821.14,48,Transaction 8888,12/9/23 11:00 AM,,12/9/23 11:00 AM
3022045,201068,201207,3,3612.74,16,Transaction 22045,2/12/21 12:00 PM,,2/12/21 12:00 PM
3026654,200732,200858,1,216.36,27,Transaction 26654,2/27/23 1:00 AM,,2/27/23 1:00 AM
3025177,200459,201305,2,3719.91,43,Transaction 25177,9/9/22 8:00 PM,,9/9/22 8:00 PM
3012274,200336,201022,2,3626.16,39,Transaction 12274,8/30/22 7:00 PM,,8/30/22 7:00 PM
3035762,200401,200798,2,4214.37,18,Transaction 35762,1/12/20 2:00 PM,,1/12/20 2:00 PM
3041059,201315,201339,3,438.76,33,Transaction 41059,10/12/21 2:00 AM,,10/12/21 2:00 AM
3006372,200784,201009,2,568.41,17,Transaction 6372,1/14/23 2:00 PM,,1/14/23 2:00 PM
3039588,200676,200612,1,2906.85,48,Transaction 39588,5/22/20 8:00 PM,,5/22/20 8:00 PM
3045104,200284,200827,3,3522.64,37,Transaction 45104,3/23/22 11:00 PM,,3/23/22 11:00 PM
3022923,201642,200540,1,3024.33,4,Transaction 22923,7/31/20 12:00 AM,,7/31/20 12:00 AM
3032933,200911,200004,1,4940.54,15,Transaction 32933,9/7/23 12:00 PM,,9/7/23 12:00 PM
3045534,201103,200329,2,2665.11,5,Transaction 45534,10/30/23 4:00 PM,,10/30/23 4:00 PM
3026319,201573,201013,3,4086.51,32,Transaction 26319,4/11/23 8:00 PM,,4/11/23 8:00 PM
3033723,201442,200106,3,2171.76,17,Transaction 33723,4/13/21 11:00 AM,,4/13/21 11:00 AM
3035309,200271,200980,1,2503.09,34,Transaction 35309,12/28/22 8:00 PM,,12/28/22 8:00 PM
3004302,200408,200145,3,2184.84,35,Transaction 4302,1/9/24 7:00 AM,,1/9/24 7:00 AM
3024347,200282,200000,2,1685.52,26,Transaction 24347,8/21/21 5:00 AM,,8/21/21 5:00 AM
3045273,200519,201162,1,437.2,3,Transaction 45273,4/8/23 11:00 PM,,4/8/23 11:00 PM
3040352,200997,200543,3,1144.68,15,Transaction 40352,9/25/23 7:00 PM,,9/25/23 7:00 PM
3017639,200633,200911,3,182.33,50,Transaction 17639,4/17/23 10:00 PM,,4/17/23 10:00 PM
3037335,200536,200996,3,1589.84,10,Transaction 37335,1/27/24 7:00 AM,,1/27/24 7:00 AM
3014912,200526,200125,2,4874.18,25,Transaction 14912,1/27/24 7:00 AM,,1/27/24 7:00 AM
3018384,200052,200869,4,1582.84,12,Transaction 18384,5/1/21 1:00 PM,,5/1/21 1:00 PM
3008964,201043,200546,2,2994.36,30,Transaction 8964,4/24/22 9:00 AM,,4/24/22 9:00 AM
3000188,200424,200727,3,1725.97,35,Transaction 188,7/10/26 3:01 PM,,7/10/26 3:01 PM
3031732,200780,200567,2,1796.32,28,Transaction 31732,5/16/20 2:00 AM,,5/16/20 2:00 AM
3005183,201327,200359,3,1171.01,21,Transaction 5183,4/23/21 5:00 PM,,4/23/21 5:00 PM
3011240,201093,200619,3,2103.61,37,Transaction 11240,7/14/21 11:00 PM,,7/14/21 11:00 PM
